"product_id","product_name","category","discount_price_usd","actual_price_usd","discount_perc","rating","rating_count","review_title"
"B09YV4RG4D","Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black","Electronics","17.99","95.99","81","4.2","22636","Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad"
"B09TWHTBKQ","Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately","Electronics","221.99","311.99","29","4.1","22318","THE PERFECT PHONE – FOR MY REQUIREMENTS,Galaxy M33 5G a mixed bag of Affordability"
"B08L5HMJVW","SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R","Electronics","4.43","8.40","47","4.4","67259","Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok"
"B0B4F2XCK3","Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus","Electronics","155.99","215.99","28","4.1","18998","Phone, camera, heating - works for me, may not for all,Good Mobile,Good but not excellent under this budget,Worth the price at 9499,Ok type phone... but unable to make videocall within same service provider.,Phone review,Budget king,Battery backup is good"
"B0BF54972T","Fire-Boltt Ninja Call Pro Plus 1.83 Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution","Electronics","21.59","239.99","91","4.2","13937","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
"B09YV4MW2T","Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating","Electronics","26.39","119.99","78","4.2","29471","Worth the price, expecting good performance on extended use,According to this price is value for money Good product,Good budget calling smart watch.,Just Go For It,It's good product in this range,Very Good watch in this price Range,Good Product as per the price charged,Good in budget"
"B09TWH8YHM","Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately","Electronics","203.99","299.99","32","4.1","22318","THE PERFECT PHONE – FOR MY REQUIREMENTS,Galaxy M33 5G a mixed bag of Affordability"
"B07WGMMQGP","iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery","Electronics","197.99","251.99","21","4","21350","It controls Brightness automatically whenever u go in dark place or in sunlight.,Good in gaming,Touch not good,Good mobile within the price range,Great Phone,nice phone,Budget Mein sabse mast phone,Good but camera quality is not up to the expectations camera quality is not up to the expectations"
"B07S9S86BF","boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black)","Electronics","7.19","17.88","60","4.1","161679","Good Sound,Not bad,Best gaming earphone,Some what satisfied with the boat 242--- 4.5/5,Outstanding fantastic,Good purchase,Nice product,Good quality"
"B0BF563HB4","Fire-Boltt Ninja Call Pro Plus 1.83 Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution","Electronics","21.59","239.99","91","4.2","13937","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
"B07JW9H4J1","Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)","Computers&Accessories","4.79","13.19","64","4.2","24270","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B09GFPVD9Y","Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery","Electronics","101.99","131.99","23","4.1","313836","Best phone for below normal use,Good mobile for minimal usage , but technically highly worth,For simple use,Ok,Good quality product,Good unit,Good,Best Budget mobile"
"B09GFLXVH9","Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery","Electronics","77.99","101.99","24","4.1","313836","Best phone for below normal use,Good mobile for minimal usage , but technically highly worth,For simple use,Ok,Good quality product,Good unit,Good,Best Budget mobile"
"B0BF4YBLPX","Fire-Boltt Ninja Call Pro Plus 1.83 Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution","Electronics","21.59","239.99","91","4.2","13937","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
"B09XB7DPW1","Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster","Electronics","107.99","143.99","25","4","12796","Good.,Best at the price,Good phone,NICE,Value for money,ठीक-ठाक hai ☺️,Overall review,Good"
"B07PFJ5W31","AGARO Blaze USB 3.0 to USB Type C OTG Adapter","Electronics","1.67","5.94","72","4.3","14185","Very good quality.,Nice product,Not a fast charger....,nice,A Good Type C adapter,Nice product,Value for money and easy to use.,Good"
"B0B3N7LR6K","Fire-Boltt Visionary 1.78 AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring","Electronics","47.99","203.99","76","4.3","17159","Nice watch but some cons,Great device for the budget !! And amazing amazon service!!,Good watch in this price,Watch faces could have been better,Amoled Screen & Touch, Average Wrist Band."
"B09ZQK9X8G","Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72 TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)","Electronics","35.98","71.99","50","4.1","5179","Some improvement required,Not best for tracking sleep, calories burnt of heart rate.,Noise,Noise watch is good,NOISE,Noises,Bluetooth calling,Noise"
"B098NS6PVG","Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)","Computers&Accessories","2.39","4.19","43","4","43993","A Good Braided Cable for Your Type C Device,Good quality product from ambrane,Super cable,As,Good quality,Good product,its good,Good quality for the price but one issue with my unit"
"B07WJV6P1R","iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately","Electronics","185.99","227.99","18","4.1","19252","Above average phone,Worth For The Money 💰,Okie,Phone is excellent,Purchased in good budget at 12k,It can fulfill basic needs in affordable price range,Nice,About features"
"B096MSW6CT","Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices","Computers&Accessories","2.39","11.99","80","3.9","7928","Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product"
"B0BF54LXW6","Fire-Boltt Ninja Call Pro Plus 1.83 Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution","Electronics","21.59","239.99","91","4.2","13937","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
"B09XB7SRQ5","Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster","Electronics","107.99","143.99","25","4","12796","Good.,Best at the price,Good phone,NICE,Value for money,ठीक-ठाक hai ☺️,Overall review,Good"
"B09FFK1PQG","Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)","Electronics","10.48","20.39","49","4.4","1680","Not that faster.....,Good quality product,Nice product.,Beauty and the beast,♥️👌Super fast charging, 1 hour main full charge, dono mobile hi fast charge hote hai.,Nice product,Super fast charger,Very Good!!"
"B09RMQYHLH","realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display","Electronics","155.99","191.99","19","4.2","13246","Cons that most youtubers won't tell you,It's good,Battery is normal,Good celphone,Nice phone,Phone is good at the price range,Affordable,Multi featured mobile at economical price."
"B08ZN4B121","WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones","Electronics","6.47","19.19","66","3.8","14648","Do not waste your money!,stable only till half opening, battery cost is very high (2 batteries cost the same as selfie stick),light weight and useful gadget for a family to have cool pictures,The length of the selfie stick should be more.,Good,Superb,Nice product,Good product"
"B0B3RSDSZ3","Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3,120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating","Electronics","23.99","119.99","80","4.3","27696","7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience"
"B08VB34KJ1","OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers","Electronics","185.88","251.88","26","4.2","32916","Good,Amazing phone,Nice mobile ... But Amazon very low service.. every product,Value for money,Good prpduct,Good,Overal a good product,Best phone in this range"
"B09T39K9YL","Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included","Electronics","239.99","299.99","20","3.9","25824","Solid phone, worth considering,Good Phone,Overall decent product,Apart from the camera everything is fine,Product is good,Honest Review after 14 days usage,Superb but need improvement in camera,Best camera"
"B08VF8V79P","Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black","Electronics","12.90","20.39","37","4.4","7462","Not same as original!,Good product,Original charger,Good,Good indeed,Good item,Authentic Samsung 25W type C fast charger,Good product"
"B08G28Z33M","realme Buds Classic Wired in Ear Earphones with Mic (Black)","Electronics","4.79","8.39","43","4","37817","Value-for-money,Worth to buy,Good product bass bhi achha hai,This is AWESOME,Nice earphone, India should also make like this,Good earphone comfortable feel, microphones, sound, calling.,It’s good build quality,I just love this. Amezing sound quality"
"B09PNKXSKF","Noise ColorFit Pulse Grand Smart Watch with 1.69 HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)","Electronics","23.99","47.88","50","4","30254","Ranjitha,Good one,Best One!!!,Good and average usage,IT'S BEEN GOOD,Good,Noise,Overall good product"
"B0B5DDJNH4","boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)","Electronics","23.99","95.88","75","3.8","17831","Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv"
"B08HDJ86NZ","boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)","Computers&Accessories","3.95","8.39","53","4.2","94364","Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet"
"B08CF3B7N1","Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)","Computers&Accessories","1.85","4.79","61","4.2","16905","As good as original,Decent,Good one for secondary use,Best quality,GOOD,Amazing product at a mind blowing price!,Nice Quality,Good product"
"B07WDKLDRX","iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge","Electronics","347.99","419.99","17","4.4","20311","Let's bust some myth,IQOO Neo 6 5G – A midrange model that offers virtually everything I want"
"B09MQSCJQ1","boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)","Electronics","27.59","95.88","71","4.2","69622","Best Budget watch,MERA WAQT BADAL KE RAKH DIYA!!,Nice product and user friendly compare to other smart watch,Nice watch...,Vikas,Nice,Not worth it,Grt"
"B094YFFSMY","Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones","Electronics","4.79","23.99","80","4","3382","Value for Money,After 1 month usage review,Good product,Product is good and light weight.,Good product,Nice product.Bluetooth option Is good,Can go for it, not much stable but a decent product,Seems to be a good product by first use"
